Country Code,Countries/territories,Region,Year,Population group selected,Population analysed,% pop analysed of tot country pop,Population in Phase 3 or above #,Population in Phase 3 or above %,Population in Phase 1 #,Population in Phase 1 %,Population in Phase 2 #,Population in Phase 2 %,Population in Phase 3 #,Population in Phase 3 %,Population in Phase 4 #,Population in Phase 4 %,Population in Phase 5 #,Population in Phase 5 %,Major Food Crisis,Primary driver,Secondary driver,Tertiary driver,Total country population,Total country GDP (US$),GDP per capita (US$)
LCA,Saint Lucia,LAC,2024,,,,,,,,,,,,,,,,,,,,179744.0,2549062962.96296,14181.6303351598
LKA,Sri Lanka,ASIA,2024,,,,,,,,,,,,,,,,,,,,21916000.0,98963185509.6499,4515.56787322732
LSO,Lesotho,CS AFRICA,2024,Whole country,1505411.0,0.68,402757.0,0.27,559568,0.37,543086.0,0.36,373940.0,0.25,28818.0,0.02,0.0,0.0,N,Weather extremes,Economic shocks,,2337423.0,2271541845.62002,971.814620468788
MAR,Morocco,MENA,2024,,,,,,,,,,,,,,,,,,,,38081173.0,154430996472.752,3993.38745117188
MDA,Moldova,EU,2024,Residents and refugees,,,,,,,,,,,,,,,,,,,2389275.0,18200340853.6517,7617.51613089815
MDG,Madagascar,CS AFRICA,2024,Whole country,7732732.0,0.25,1706929.0,0.22,2598703,0.34,3427100.0,0.44,1587734.0,0.2,119195.0,0.02,0.0,0.0,Y,Weather extremes,Economic shocks,,31964956.0,17420814800.7045,544.997302693127
MDV,Maldives,ASIA,2024,,,,,,,,,,,,,,,,,,,,527799.0,6975146349.42592,13215.5353637008
MEX,Mexico,LAC,2024,,,,,,,,,,,,,,,,,,,,130861007.0,1852722885258.11,14157.9445835849
MHL,Marshall Islands,ASIA,2024,,,,,,,,,,,,,,,,,,,,37548.0,280357844.229802,7466.65186507409
MKD,North Macedonia,EU,2024,,,,,,,,,,,,,,,,,,,,1792179.0,16685236492.0675,9310.02790015256
MLI,Mali,WEST AFRICA,2024,Whole country,22900622.0,1.0,1370248.3918006131,0.05983454911402027,17478673.01313235,0.7632400994668332,4051700.595067039,0.17692535141914656,1246749.8834852446,0.05444174762961655,120923.4406216636,0.005280356167691148,2575.067693705037,0.00011244531671257824,Y,Conflict/insecurity,Economic shocks,Weather extremes,24478595.0,26588067731.1692,1086.1762176779
MMR,Myanmar,ASIA,2024,Whole country,56874593.0,1.0,14350731.0,0.25,22607520,0.4,19916354.0,0.35,12021932.0,0.21,2328799.0,0.04,0.0,0.0,Y,Conflict/insecurity,Economic shocks,Weather extremes,54500091.0,74079772652.4286,1359.25961394135
MNE,Montenegro,EU,2024,,,,,,,,,,,,,,,,,,,,623831.0,8069536125.80285,12935.4522712126
MNG,Mongolia,ASIA,2024,,,,,,,,,,,,,,,,,,,,3524788.0,23586055802.4517,6691.48209834228
MOZ,Mozambique,CS AFRICA,2024,Whole country,20273959.0,0.6098455818773043,4890227.0,0.2412073044046306,8848595,0.4364512624297997,6529629.0,0.32206975460490966,3978311.0,0.19622763368516233,911915.0,0.044979621395110844,0.0,0.0,Y,Weather extremes,Conflict/insecurity,Economic shocks,34631766.0,22416650343.4786,647.28579950207
MRT,Mauritania,WEST AFRICA,2024,Whole country,4581885.999999999,0.9999999999999998,656652.0,0.14331478347562557,2755936.5399999996,0.6014851831756618,1169297.46,0.2552000333487128,627709.16,0.13699798729169607,28942.840000000004,0.006316796183929502,0.0,0.0,N,Economic shocks,Weather extremes,Conflict/insecurity,5169395.0,10766731873.5407,2082.78374423714
MUS,Mauritius,CS AFRICA,2024,,,,,,,,,,,,,,,,,,,,1259509.0,14952555414.8553,11871.733679438
MWI,Malawi,CS AFRICA,2024,Whole country,20270568.0,1.0,5692123.0,0.28,7826964,0.39,6751481.0,0.33,5275996.0,0.26,416127.0,0.02,0.0,0.0,Y,Weather extremes,Economic shocks,Conflict/insecurity,21655286.0,11008925322.5134,508.371273531708
MYS,Malaysia,ASIA,2024,,,,,,,,,,,,,,,,,,,,35557673.0,421972102253.57,11867.2586435443
NAM,Namibia,CS AFRICA,2024,Whole country,3022401.0,1.0,1255642.0,0.41,976651,0.32,790108.0,0.26,1155611.0,0.38,100032.0,0.03,0.0,0.0,Y,Weather extremes,Economic shocks,,3030131.0,13372354268.5446,4413.1274418646
NER,Niger,WEST AFRICA,2024,Whole country,26154898.402653992,1.0000000153949746,3436892.160265384,0.1314052957635131,15417024.455489876,0.5894507490774836,7300981.786898734,0.27914395515900337,3310720.1006702185,0.1265812640409367,126172.0595951652,0.004824031722576382,0.0,0.0,Y,Conflict/insecurity,Weather extremes,Economic shocks,27032412.0,19537639288.0633,722.748650326257
NGA,Nigeria,WEST AFRICA,2024,Whole country,200345877.25971174,0.8742840515115274,31758164.40301975,0.15851668543122105,85902715.38715772,0.42877206440240634,82684997.46953426,0.41271125016637256,30758831.605976466,0.15352864769013078,999332.7970432829,0.004988037741090279,0.0,0.0,Y,Conflict/insecurity,Weather extremes,Economic Shocks,232679478.0,187759703099.801,806.945695055244
NIC,Nicaragua,LAC,2024,,,,,,,,,,,,,,,,,,,,6916140.0,19693982967.5926,2847.53966339498
NPL,Nepal,ASIA,2024,,,,,,,,,,,,,,,,,,,,29651054.0,42914268286.7109,1447.31004458428
PAK,Pakistan,ASIA,2024,Whole country,36702048.0,0.16,11809094.0,0.32,11524384,0.31,13368570.0,0.36,9597087.0,0.26,2212007.0,0.06,0.0,0.0,Y,Weather extremes,Economic shocks,,251269164.0,373071855731.539,1484.74985864775
PER,Peru - migrants,LAC,2024,Migrants,,,,,,,,,,,,,,,,,,,34217848.0,289221969059.853,8452.37167047598
PHL,Philippines,ASIA,2024,,,,,,,,,,,,,,,,,,,,115843670.0,461617509782.355,3984.8315387656
PLW,Palau,ASIA,2024,,,,,,,,,,,,,,,,,,,,17695.0,,
PNG,Papua New Guinea,ASIA,2024,,,,,,,,,,,,,,,,,,,,10576502.0,32538480023.9998,3076.48786186584
PRK,Democratic People's Republic of Korea,ASIA,2024,Whole country,,,,,,,,,,,,,,,,,,,26498823.0,,
PRY,Paraguay,LAC,2024,,,,,,,,,,,,,,,,,,,,6929153.0,44458118399.6669,6416.09709002917
PSE,Palestine - Gaza Strip,MENA,2024,Whole country,2226544.0,1.0,2226544.0,1.0,0,0,0.0,0,265309.0,0.12,854290.0,0.38,1106945.0,0.5,Y,Conflict/insecurity,Economic shocks,,5289152.0,13711100000.0,2592.30591217647
PSE,Palestine - West Bank,MENA,2024,Whole country,3395260.0,1.0,700000.0,0.20616977786679075,merged with Phase 2 ,,2695260.0,0.7938302221332092,,,,,,,,Conflict/insecurity,Economic shocks,,5289152.0,13711100000.0,2592.30591217647
RUS,Russian Federation,,2024,,,,,,,,,,,,,,,,,,,,143533851.0,2173835806671.66,14889.0185546875
RWA,Rwanda,EAST AFRICA,2024,Refugees,,,,,,,,,,,,,,,,,,,14256567.0,14251642231.4932,999.654561402699
SDN,Sudan,EAST AFRICA,2024,Whole country,47208125.0,1.0,25597400.0,0.54,6426647,0.14,15184078.0,0.32,16309134.0,0.34,8533005.0,0.18,755262.0,0.02,Y,Conflict/insecurity,Economic shocks,Weather extremes,50448963.0,49909807029.6996,989.312866210938
SEN,Senegal,WEST AFRICA,2024,Whole country,19075965.0,1.0,892310.0,0.04677666372317207,14853184,0.7786334269327921,3330471.0,0.17458990934403582,834134.0,0.043726962174652766,58177.0,0.0030497539705068655,0.0,0.0,N,Economic shocks,Weather extremes,,18501984.0,32267254425.052,1743.98888384359
SLB,Solomon Islands,ASIA,2024,,,,,,,,,,,,,,,,,,,,819198.0,1760767447.17461,2149.37957267304
SLE,Sierra Leone,WEST AFRICA,2024,Whole country,7703563.0,1.0,1569895.4099999997,0.20378822241085062,3017995.7999999993,0.3917662255763988,3115671.79,0.40444555201275045,1538645.9899999998,0.1997317332252621,31249.42,0.004056489185588538,0.0,0.0,Y,Economic shocks,Weather extremes,,8642022.0,7547843281.27425,873.388575182318
SLV,El Salvador,LAC,2024,Whole country,6325827.0,1.0,189000.0,0.029877516410107326,merged with Phase 2 ,,6136827.0,0.9701224835898927,,,,,,,N,Weather extremes,Economic shocks,Conflict/insecurity,6338193.0,35364960000.0,5579.65969165029
SOM,Somalia,EAST AFRICA,2024,Whole country,18706931.0,1.0,4388110.0,0.23,7784850,0.42,6533970.0,0.35,3406440.0,0.18,981670.0,0.05,0.0,0.0,Y,Weather extremes,Conflict/insecurity,Economic shocks,19009151.0,12108515109.9996,636.983477589273
SRB,Serbia,MENA,2024,,,,,,,,,,,,,,,,,,,,6587202.0,89083506277.2344,13523.7246826854
SSD,South Sudan,EAST AFRICA,2024,Whole country,12613120.0,1.0,7099000.0,0.56,2015000,0.16,3501000.0,0.28,4684000.0,0.37,2336000.0,0.19,79000.0,0.006263319464176984,Y,Economic shocks,Conflict/insecurity,Weather extremes,11943408.0,,
STP,São Tomé and Principe,CS AFRICA,2024,,,,,,,,,,,,,,,,,,,,235536.0,764274042.735043,3244.82899741459
SUR,Suriname,LAC,2024,,,,,,,,,,,,,,,,,,,,634431.0,4714267822.2233,7430.70219176443
SWZ,Eswatini,CS AFRICA,2024,Whole country,1204835.0,1.0,303725.0,0.25,440667,0.37,460443.0,0.38,269564.0,0.22,34161.0,0.03,0.0,0.0,Y,Economic shocks,Weather extremes,,1242822.0,4891883720.15742,3936.10969242371
SYR,Syrian Arab Republic,MENA,2024,Whole country,23703857.0,1.0,9155817.0,0.39,merged with Phase 2 ,,14548040.0,0.6137414683188479,,,,,,,Y,Economic shocks,Conflict/insecurity,Weather extremes,24672760.0,,
TCD,Chad,WEST AFRICA,2024,Whole country,17141911.0,0.917879995697047,3364453.0,0.19627059083435913,8731742,0.5093797301829417,5045716.0,0.2943496789826992,2830013.0,0.16509320343571962,534440.0,0.03117738739863951,0.0,0.0,Y,Conflict/insecurity,Weather extremes,Economic shocks,20299123.0,20625711664.6472,1016.08880662712
TCD,Chad - displaced,WEST AFRICA,2024,Refugees,1520886.0,1.0,457330.0,0.3006997237136774,596581,0.39225885437830316,466975.0,0.3070414219080194,345642.0,0.22726358188582182,111688.0,0.0734361418278556,0.0,0.0,,Conflict/insecurity,Weather extremes,Economic shocks,20299123.0,20625711664.6472,1016.08880662712
TGO,Togo,WEST AFRICA,2024,"Residents, IDPs and refugees",6324160.0,0.7296799262215801,621723.0,0.09830918256337601,4402274,0.6961041466376562,1300163.0,0.20558667079896778,621723.0,0.09830918256337601,0.0,0.0,0.0,0.0,N,Conflict/insecurity,Economic shocks,Weather extremes,9515236.0,9925732119.72034,1043.14092889765
THA,Thailand,ASIA,2024,,,,,,,,,,,,,,,,,,,,71668011.0,526411265427.683,7345.13569000377
TJK,Tajikistan,ASIA,2024,,,,,,,,,,,,,,,,,,,,10590927.0,14204575548.5536,1341.20229027672
TKM,Turkmenistan,ASIA,2024,,,,,,,,,,,,,,,,,,,,7494498.0,64239891739.3311,8571.60702949432
TLS,Timor-Leste,ASIA,2024,Residents and IDPs,1340434.0,1.0,363997.0,0.27,482638,0.36,493798.0,0.37,341719.0,0.25,22278.0,0.02,0.0,0.0,Y,Weather extremes,Economic shocks,,1400638.0,1881265333.4187,1343.14886031844
TON,Tonga,ASIA,2024,,,,,,,,,,,,,,,,,,,,104175.0,,
TUN,Tunisia,MENA,2024,,,,,,,,,,,,,,,,,,,,12277109.0,53409988744.5968,4350.3717971875
TUR,Türkiye,MENA,2024,,,,,,,,,,,,,,,,,,,,85518661.0,1323254808058.74,15473.2872636856
TUV,Tuvalu,ASIA,2024,,,,,,,,,,,,,,,,,,,,9646.0,,
TZA,United Republic of Tanzania,CS AFRICA,2024,Whole country,7087011.0,0.12,900001.0,0.13,3976045,0.56,2210965.0,0.31,900001.0,0.13,0.0,0.0,0.0,0.0,N,Weather extremes,Economic shocks,Crop pests,68560157.0,78779864877.3018,1185.74548339844
UGA,Uganda,EAST AFRICA,2024,Whole country,44200000.0,1.0,2000000.0,0.05,merged with Phase 2 ,,42200001.0,0.9547511538461538,,,,,,,Y,Weather extremes,Pests and diseases,Conflict/insecurity,50015092.0,53651874313.9836,1072.71369837695
UKR,Ukraine,EU,2024,Whole country,33500000.0,1.0,4998551.0,0.15,merged with Phase 2 ,,28501449.0,0.85,,,,,,,Y,Conflict/insecurity,Economic shocks,Weather extremes,37860221.0,190741263731.535,5389.47314453125
UZB,Uzbekistan,ASIA,2024,,,,,,,,,,,,,,,,,,,,36361859.0,114965293466.611,3161.70010632875
VCT,Saint Vincent and the Grenadines,LAC,2024,,,,,,,,,,,,,,,,,,,,100616.0,1157207407.40741,11501.2265187188
VEN,Venezuela (Bolivarian Republic of),LAC,2024,Whole country,,,,,,,,,,,,,,,,,,,28405543.0,,
VNM,Vietnam,ASIA,2024,,,,,,,,,,,,,,,,,,,,100987686.0,476388230307.175,4717.29028732449
VUT,Vanuatu,ASIA,2024,,,,,,,,,,,,,,,,,,,,327777.0,1161251868.03498,3542.81071592874
WSM,Samoa,ASIA,2024,,,,,,,,,,,,,,,,,,,,218019.0,1068025243.63929,4898.77140817676
XKX,Kosovo,MENA,2024,,,,,,,,,,,,,,,,,,,,1527324.0,11148602232.663,7299.43498083118
YEM,Yemen,MENA,2024,Whole country,34676420.0,1.0,16652363.0,0.480221516523332,2537760,0.25,3115228.0,0.3,3502236.0,0.34,1132691.0,0.11,0.0,0.0,Y,Economic shocks,Conflict/Insecurity,Weather extremes,40583164.0,,433.174015068148
ZAF,South Africa,CS AFRICA,2024,,,,,,,,,,,,,,,,,,,,64007187.0,400260724226.067,6253.37158194543
ZMB,Zambia,CS AFRICA,2024,Whole country,17766278.0,0.9059449937939711,5832342.0,0.33,4411790,0.25,7522146.0,0.42,5596655.0,0.32,235687.0,0.01,0.0,0.0,Y,Weather extremes,Crop pests,Economic shocks,21314956.0,26325775287.0226,1235.08466482514
ZWE,Zimbabwe,CS AFRICA,2024,Whole country,15675158.0,1.0,4990000.0,0.32,merged with Phase 2 ,,10685158.0,0.6816619009518118,,,,,,,Y,Weather extremes,Economic shocks,,16634373.0,44187704410.1191,2656.40937654332
AFG,Afghanistan,ASIA,2025,Whole country,46024354.0,1.0,14764724.0,0.32,12534324,0.27,18725306.0,0.41,11642486.0,0.25,3122238.0,0.07,0.0,0.0,Y,Economic shocks,Weather extremes,Conflict/insecurity,,,
BDI,Burundi,EAST AFRICA,2025,Whole country,12288863.0,1.0,1212374.0,0.1,5151281,0.42,5925208.0,0.48,1212374.0,0.1,0.0,0.0,0.0,0.0,Y,Weather extremes,Economic shocks,Conflict/Insecurity,,,
BFA,Burkina Faso,WEST AFRICA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
BGD,Bangladesh,ASIA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
CAF,Central African Republic,CS AFRICA,2025,Whole country,6470313.0,1.0,2250572.0,0.35,1519494,0.23,2700247.0,0.42,1820048.0,0.28,430524.0,0.07,0.0,0.0,Y,Conflict/insecurity,Economic shocks,Weather extremes,,,
CMR,Cameroon,WEST AFRICA,2025,Whole country,28456069.0,1.0,2614179.6690000007,0.09186721008442876,20383552.751,0.7163165351827057,5458336.580000001,0.19181625473286562,2306740.881,0.08106323051859342,307438.788,0.010803979565835323,0.0,0.0,Y,Conflict/insecurity,Economic shocks,Weather extremes,,,
COD,Democratic Republic of the Congo,CS AFRICA,2025,Whole country,115881715.0,0.98,27747028.0,0.24,36593728,0.32,51540959.0,0.44,23843372.0,0.21,3903656.0,0.03,0.0,0.0,Y,Conflict/insecurity,Economic shocks,,,,
COG,Congo,CS AFRICA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
COG,Congo - refugees,CS AFRICA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
COL,Colombia,LAC,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
COL,Colombia - migrants,LAC,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
DJI,Djibouti,EAST AFRICA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
DZA,Algeria,MENA,2025,Refugees,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador - migrants,LAC,2025,Residents and migrants,,,,,,,,,,,,,,,,,,,,,
EGY,"Egypt, Arab Rep.",MENA,2025,Refugees,,,,,,,,,,,,,,,,,,,,,
ETH,Ethiopia,EAST AFRICA,2025,Whole country,114200000.0,1.0,14990000.0,0.13126094570928196,merged with Phase 2 ,,99210000.0,0.8687390542907181,,,,,,,Y,Weather extremes,Conflict/insecurity,Economic shocks,,,
GIN,Guinea,WEST AFRICA,2025,Whole country,14048921.0,0.9780693739060707,1821316.0,0.12964098808727,8760516,0.6235721590291525,3467089.0,0.24678685288357732,1711179.0,0.12180145364900265,110137.0,0.007839534438267537,0.0,0.0,Y,Economic shocks,Weather extremes,,,,
GNB,Guinea-Bissau,WEST AFRICA,2025,Residents,1816450.0,1.0,146034.0,0.08039527650086707,1298533,0.7148740675493408,371884.0,0.20473120647416665,146034.0,0.08039527650086707,0.0,0.0,0.0,0.0,N,Economic shocks,Weather extremes,,,,
GTM,Guatemala,LAC,2025,Whole country,17843132.0,1.0,2828186.0,0.16,9761990,0.55,5237283.0,0.29,2486782.0,0.14,341404.0,0.02,0.0,0.0,Y,Economic shocks,Weather extremes,,,,
HND,Honduras,LAC,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
HTI,Haiti,LAC,2025,Whole country,11214605.0,1.0,5714300.0,0.51,2604872,0.23,2895434.0,0.26,3604975.0,0.32,2100893.0,0.19,8431.0,0.0005025589398824123,Y,Conflict/insecurity,Economic shocks,Weather extremes,,,
IRQ,Iraq,MENA,2025,"Residents, IDPs and refugees",,,,,,,,,,,,,,,,,,,,,
JOR,Jordan,MENA,2025,Refugees,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,EAST AFRICA,2025,Whole country,16617000.0,0.32,2823350.0,0.17,7206100,0.43,6587550.0,0.4,2531700.0,0.15,291650.0,0.02,0.0,0.0,Y,Weather extremes,Economic shocks,Conflict/insecurity,,,
LBN,Lebanon ,MENA,2025,Whole country,5587322.0,1.0,1653991.0,0.3,1582134,0.28,2351197.0,0.42,1453450.0,0.26,200542.0,0.04,0.0,0.0,Y,Conflict/insecurity,Economic shocks,Weather extremes,,,
LBR,Liberia,WEST AFRICA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
LSO,Lesotho,CS AFRICA,2025,Whole country,1505411.0,0.68,334692.0,0.22,575305,0.38,595414.0,0.4,334692.0,0.22,0.0,0.0,0.0,0.0,N,Weather extremes,Economic shocks,,,,
MDG,Madagascar,CS AFRICA,2025,Whole country,10607145.0,0.34484009141209715,1944786.0,0.18,3672223,0.35,4990135.0,0.47,1944786.0,0.18,0.0,0.0,0.0,0.0,Y,Weather extremes,Economic shocks,,,,
MLI,Mali,WEST AFRICA,2025,Whole country,23519324.780679874,1.0,1518035.0,0.06454415737508762,17962863.675056763,0.7637491230110692,4038426.323527945,0.1717067288787704,1451211.1975016773,0.061702927742797516,64178.94664500075,0.002728775049601808,2644.6379484910594,0.0001124453177611424,Y,Conflict/insecurity,Economic shocks,Weather extremes,,,
MMR,Myanmar,ASIA,2025,Whole country,57073086.0,1.0,15221176.05,0.26725465973883983,21500000,0.376,20351909.55,0.357,12877764.05,0.22589338629652078,2343412.0,0.04043984982890339,0.0,0.0,Y,Conflict/insecurity,Economic shocks,Weather extremes,,,
MOZ,Mozambique,CS AFRICA,2025,Whole country,20273959.0,0.6098455818773043,4890227.0,0.2412073044046306,8848595,0.4364512624297997,6529629.0,0.32206975460490966,3978311.0,0.19622763368516233,911915.0,0.044979621395110844,0.0,0.0,Y,Weather extremes,Conflict/insecurity,Economic shocks,,,
MRT,Mauritania,WEST AFRICA,2025,Whole country,4927532.0,1.0,590452.0,0.11982717507554495,3112878,0.6317319224844902,1224200.0,0.24844090243996486,578579.0,0.11741765143997093,11873.0,0.0,0.0,0.0,N,Economic shocks,Weather extremes,Conflict/insecurity,,,
MWI,Malawi,CS AFRICA,2025,Whole country,20270568.0,1.0,5692123.0,0.28,7826964,0.39,6751481.0,0.33,5275996.0,0.26,416127.0,0.02,0.0,0.0,Y,Weather extremes,Economic shocks,Conflict/insecurity,,,
NAM,Namibia,CS AFRICA,2025,Whole country,3022401.0,1.0,1255642.0,0.41,976651,0.32,790108.0,0.26,1155611.0,0.38,100032.0,0.03,0.0,0.0,Y,Weather extremes,Economic shocks,,,,
NER,Niger,WEST AFRICA,2025,Whole country,27320163.582199477,1.0,2220926.0,0.08129255863779125,18843904.752725083,0.6897434818070738,6255332.378657802,0.22896394305389445,2105794.1872087843,0.0770783886733687,115132.26360781588,0.004214186465663427,0.0,0.0,Y,Conflict/insecurity,Weather extremes,Economic shocks,,,
NGA,Nigeria,WEST AFRICA,2025,Whole country,206654552.90122503,0.88815117980119,30624498.51157832,0.14832673598209523,83854500.14494182,0.4061409952299111,91987477.59139687,0.4455322687879936,29442010.389703866,0.14259947147231317,1182488.121874448,0.005727264509782021,0.0,0.0,Y,Conflict/insecurity,Weather extremes,Economic Shocks,,,
PAK,Pakistan,ASIA,2025,Whole country,50788650.0,0.21031367758499317,10989570.0,0.22,23164746,0.46,16634334.0,0.32,9283376.0,0.19,1706195.0,0.03,0.0,0.0,Y,Weather extremes,Economic shocks,,,,
PSE,Palestine - Gaza Strip,MENA,2025,Whole country,2140618.0,0.95,1948092.0,0.91,0,0,192526.0,0.09,727681.0,0.34,875573.0,0.41,344839.0,0.16,Y,Conflict/insecurity,Economic shocks,,,,
PSE,Palestine - West Bank,MENA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,EAST AFRICA,2025,Whole country,47528425.0,1.0,24630048.0,0.51,7276322,0.16,15622067.0,0.33,15894224.0,0.33,8098590.0,0.17,637234.0,0.01,Y,Conflict/insecurity,Economic shocks,Weather extremes,,,
SEN,Senegal,WEST AFRICA,2025,Whole country,19075965.0,1.0,1313642.09,0.07,13419407.450000005,5.539002345305593,4342915.460000001,1.7925842857095688,1221657.35,0.5042519911570175,91984.74,0.03796767424274945,0.0,0.0,Y,Economic shocks,Weather extremes,,,,
SLE,Sierra Leone,WEST AFRICA,2025,Whole country,8739886.0,1.0,1066617.0,0.12204015018044857,5247306.919999999,0.600386197257035,2425961.68,0.27757360679532894,1055400.71,0.12075680506587842,11216.689999999999,0.0012833908817574964,0.0,0.0,Y,Economic shocks,Weather extremes,,,,
SLV,El Salvador,LAC,2025,Whole country,6325827.0,1.0,249000.0,0.04,merged with Phase 2 ,,6076827.0,0.9606375577454142,,,,,,,N,Weather extremes,Economic shocks,Conflict/insecurity,,,
SOM,Somalia,EAST AFRICA,2025,Whole country,19280850.0,1.0,4551000.0,0.23603731163304523,7740000,0.40143458405620086,6991000.0,0.3625877489840956,3767000.0,0.1953752038940192,784000.0,0.04066210773902603,0.0,0.0,Y,Weather extremes,Conflict/insecurity,Economic shocks,,,
SSD,South Sudan,EAST AFRICA,2025,Whole country,13442258.0,0.99,7688000.0,0.57,1926000,0.14327949961978115,3830000.0,0.28492236944120547,5091000.0,0.3787310137924744,2534000.0,0.188509995865278,63000.0,0.004686712604385365,Y,Economic shocks,Conflict/insecurity,Weather extremes,,,
SWZ,Eswatini,CS AFRICA,2025,Whole country,1204835.0,1.0,303725.0,0.25,440667,0.37,460443.0,0.38,269564.0,0.22,34161.0,0.03,0.0,0.0,Y,Economic shocks,Weather extremes,,,,
SYR,Syrian Arab Republic,MENA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
TCD,Chad,WEST AFRICA,2025,Whole country,17673968.0,0.9463694958974963,3307708.7656608857,0.18715145496678826,9270097.630728088,0.5245057476903653,5096161.27993964,0.28834279734284646,3018863.4492828855,0.17080847405453609,288845.31637800176,0.01634298091225225,0.0,0.0,Y,Conflict/insecurity,Weather extremes,Economic shocks,,,
TCD,Chad - displaced,WEST AFRICA,2025,Whole country,1520886.0,1.0,419834.0,0.33988105935860136,422273,0.3418555776295742,393133.0,0.31826498213299786,297544.0,0.24087989521047765,122290.0,0.09900116414812368,0.0,0.0,,Conflict/insecurity,Weather extremes,Economic shocks,,,
TGO,Togo,WEST AFRICA,2025,Residents and refugees,6324160.0,0.7296799262215801,1222304.19,0.1398535621631678,4781758.7,0.5471191157413267,2735823.1099999994,0.31302732209550554,1119019.23,0.1280359068756732,103284.95999999999,0.011817655287494596,0.0,0.0,N,Conflict/insecurity,Economic shocks,Weather extremes,,,
TLS,Timor-Leste,ASIA,2025,Residents and IDPs,,,,,,,,,,,,,,,,,,,,,
TZA,United Republic of Tanzania,CS AFRICA,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,EAST AFRICA,2025,Whole country,48317300.0,1.0,1990000.0,0.04118607620872855,merged with Phase 2 ,,46327300.0,0.9588139237912714,,,,,,,Y,Weather extremes,Pests and diseases,Conflict/insecurity,,,
UKR,Ukraine,EU,2025,Whole country,,,,,,,,,,,,,,,,,,,,,
YEM,Yemen,MENA,2025,Whole country,34676420.0,1.0,17059056.0,0.4919497456773219,2537760,0.25,3115228.0,0.3,3502236.0,0.34,1132691.0,0.11,0.0,0.0,Y,Economic shocks,Conflict/Insecurity,Weather extremes,,,
ZMB,Zambia,CS AFRICA,2025,Whole country,17766278.0,0.9059449937939711,5832342.0,0.33,4411790,0.25,7522146.0,0.42,5596655.0,0.32,235687.0,0.01,0.0,0.0,Y,Weather extremes,Crop pests,Economic shocks,,,
ZWE,Zimbabwe,CS AFRICA,2025,Whole country,15675158.0,1.0,5990000.0,0.38277126138058704,merged with Phase 2 ,,9685158.0,0.617866690721714,,,,,,,Y,Weather extremes,Economic shocks,,,,
,,,,,265834039.0,,65209316.0,0.24530085103209825,,,,,,,,,,,,,,,,,
,,,,,271674696.0,,57884772.0,0.21306648301172665,,,,,,,,,,,,,,,,,
